y,x,street_count,highway,ref,geometry
27.5071299,-99.4743952,3,,,POINT (-99.4743952 27.5071299)
27.5071282,-99.4742099,3,,,POINT (-99.4742099 27.5071282)
27.5075002,-99.4743979,3,,,POINT (-99.4743979 27.5075002)
27.507346,-99.4746734,1,,,POINT (-99.4746734 27.507346)
27.507343,-99.4743968,3,,,POINT (-99.4743968 27.507343)
27.5072234,-99.4743959,3,,,POINT (-99.4743959 27.5072234)
27.4998588,-99.511452,4,,,POINT (-99.511452 27.4998588)
27.4994288,-99.5114472,1,,,POINT (-99.5114472 27.4994288)
27.4997332,-99.5114494,4,,,POINT (-99.5114494 27.4997332)
27.4996359,-99.5086351,3,,,POINT (-99.5086351 27.4996359)
27.4993843,-99.5104647,3,,,POINT (-99.5104647 27.4993843)
27.4993558,-99.5110452,1,,,POINT (-99.5110452 27.4993558)
27.4997338,-99.5104766,3,,,POINT (-99.5104766 27.4997338)
27.4998633,-99.5132816,1,,,POINT (-99.5132816 27.4998633)
27.4997338,-99.5096232,4,,,POINT (-99.5096232 27.4997338)
27.4996289,-99.510038,1,,,POINT (-99.510038 27.4996289)
27.4996364,-99.5099366,3,,,POINT (-99.5099366 27.4996364)
27.4998526,-99.5099533,3,,,POINT (-99.5099533 27.4998526)
27.4997373,-99.5102806,3,,,POINT (-99.5102806 27.4997373)
27.4997417,-99.5094789,3,,,POINT (-99.5094789 27.4997417)
27.4996427,-99.5093493,3,,,POINT (-99.5093493 27.4996427)
27.4995099,-99.5092539,3,,,POINT (-99.5092539 27.4995099)
27.499781,-99.5091481,1,,,POINT (-99.5091481 27.499781)
27.4998878,-99.5078553,3,,,POINT (-99.5078553 27.4998878)
27.5000805,-99.5085722,4,,,POINT (-99.5085722 27.5000805)
27.5001918,-99.5088367,3,,,POINT (-99.5088367 27.5001918)
27.4999895,-99.5082351,3,,,POINT (-99.5082351 27.4999895)
27.5000641,-99.5085859,3,,,POINT (-99.5085859 27.5000641)
27.5000032,-99.5087247,1,,,POINT (-99.5087247 27.5000032)
27.5595463,-99.4499227,3,,,POINT (-99.4499227 27.5595463)
27.5577691,-99.4492679,3,,,POINT (-99.4492679 27.5577691)
27.5283327,-99.4439734,3,,,POINT (-99.4439734 27.5283327)
27.5291237,-99.4449231,3,,,POINT (-99.4449231 27.5291237)
27.5289778,-99.4451571,3,,,POINT (-99.4451571 27.5289778)
27.5293003,-99.4451454,3,,,POINT (-99.4451454 27.5293003)
27.4725127,-99.4465178,3,,,POINT (-99.4465178 27.4725127)
27.5014285,-99.4621741,3,,,POINT (-99.4621741 27.5014285)
27.513863,-99.4600153,3,,,POINT (-99.4600153 27.513863)
27.5121067,-99.458698,3,,,POINT (-99.458698 27.5121067)
27.5137341,-99.458965,3,,,POINT (-99.458965 27.5137341)
27.5193065,-99.4572696,3,,,POINT (-99.4572696 27.5193065)
27.4882754,-99.4548056,1,,,POINT (-99.4548056 27.4882754)
27.5024809,-99.496018,3,,,POINT (-99.496018 27.5024809)
27.5034521,-99.4955691,3,,,POINT (-99.4955691 27.5034521)
27.5034297,-99.4955664,3,,,POINT (-99.4955664 27.5034297)
27.5031244,-99.4955414,3,,,POINT (-99.4955414 27.5031244)
27.5027551,-99.4953225,3,,,POINT (-99.4953225 27.5027551)
27.5034433,-99.4964244,3,,,POINT (-99.4964244 27.5034433)
27.5197162,-99.4965185,3,,,POINT (-99.4965185 27.5197162)
27.5042258,-99.5021485,1,,,POINT (-99.5021485 27.5042258)
27.5875941,-99.4914817,1,,,POINT (-99.4914817 27.5875941)
27.6000856,-99.4960912,3,motorway_junction,8A,POINT (-99.4960912 27.6000856)
27.600078,-99.4963564,3,,,POINT (-99.4963564 27.600078)
27.4978869,-99.4857932,3,,,POINT (-99.4857932 27.4978869)
27.4979512,-99.4860877,3,,,POINT (-99.4860877 27.4979512)
27.4977276,-99.4859927,3,,,POINT (-99.4859927 27.4977276)
27.497758,-99.4866004,4,,,POINT (-99.4866004 27.497758)
27.4974503,-99.4866005,3,,,POINT (-99.4866005 27.4974503)
27.4971695,-99.4867006,4,,,POINT (-99.4867006 27.4971695)
27.4983195,-99.4867211,3,,,POINT (-99.4867211 27.4983195)
27.4983179,-99.4866031,3,,,POINT (-99.4866031 27.4983179)
27.595788,-99.4532538,4,,,POINT (-99.4532538 27.595788)
27.5956813,-99.4535791,1,turning_circle,,POINT (-99.4535791 27.5956813)
27.5958286,-99.4496591,1,turning_circle,,POINT (-99.4496591 27.5958286)
27.5970717,-99.4489898,3,,,POINT (-99.4489898 27.5970717)
27.5966452,-99.4492755,3,,,POINT (-99.4492755 27.5966452)
27.5965616,-99.4509023,3,,,POINT (-99.4509023 27.5965616)
27.5949,-99.4533256,3,,,POINT (-99.4533256 27.5949)
27.595124,-99.4526527,3,,,POINT (-99.4526527 27.595124)
27.6214757,-99.4482161,3,,,POINT (-99.4482161 27.6214757)
27.6257751,-99.4506265,1,,,POINT (-99.4506265 27.6257751)
27.6256249,-99.4510231,3,,,POINT (-99.4510231 27.6256249)
27.6217509,-99.4491676,3,,,POINT (-99.4491676 27.6217509)
27.6236951,-99.4500849,4,,,POINT (-99.4500849 27.6236951)
27.6234007,-99.4508732,3,,,POINT (-99.4508732 27.6234007)
27.6020666,-99.5350602,3,,,POINT (-99.5350602 27.6020666)
27.5998519,-99.5346223,3,,,POINT (-99.5346223 27.5998519)
27.6010963,-99.5350065,3,,,POINT (-99.5350065 27.6010963)
27.6020507,-99.5354381,1,turning_circle,,POINT (-99.5354381 27.6020507)
27.5763726,-99.4470216,3,,,POINT (-99.4470216 27.5763726)
27.5763581,-99.446889,1,,,POINT (-99.446889 27.5763581)
27.5775522,-99.4449325,4,,,POINT (-99.4449325 27.5775522)
27.5886568,-99.4421005,3,,,POINT (-99.4421005 27.5886568)
27.5881532,-99.4434603,3,,,POINT (-99.4434603 27.5881532)
27.5893089,-99.4432062,3,,,POINT (-99.4432062 27.5893089)
27.5884043,-99.4427822,3,,,POINT (-99.4427822 27.5884043)
27.4592089,-99.4668816,3,,,POINT (-99.4668816 27.4592089)
27.4599519,-99.4669031,4,,,POINT (-99.4669031 27.4599519)
27.4599733,-99.4650098,3,,,POINT (-99.4650098 27.4599733)
27.4588644,-99.4649891,1,,,POINT (-99.4649891 27.4588644)
27.4779193,-99.4397516,4,,,POINT (-99.4397516 27.4779193)
27.4780526,-99.4331847,4,,,POINT (-99.4331847 27.4780526)
27.4780962,-99.4310101,4,,,POINT (-99.4310101 27.4780962)
27.4779933,-99.431007,4,,,POINT (-99.431007 27.4779933)
27.4778238,-99.439749,4,,,POINT (-99.439749 27.4778238)
27.4615442,-99.4496356,3,,,POINT (-99.4496356 27.4615442)
27.4626671,-99.4511592,3,,,POINT (-99.4511592 27.4626671)
27.4616116,-99.4515801,3,,,POINT (-99.4515801 27.4616116)
27.4625528,-99.4546739,4,,,POINT (-99.4546739 27.4625528)
27.4609048,-99.4551,3,,,POINT (-99.4551 27.4609048)
27.4627935,-99.455485,3,,,POINT (-99.455485 27.4627935)
27.4630387,-99.4562528,4,,,POINT (-99.4562528 27.4630387)
27.4608968,-99.4559387,3,,,POINT (-99.4559387 27.4608968)
27.4583251,-99.4601945,3,,,POINT (-99.4601945 27.4583251)
27.4589186,-99.4602242,3,,,POINT (-99.4602242 27.4589186)
27.4596662,-99.4605116,3,,,POINT (-99.4605116 27.4596662)
27.425861,-99.4631351,3,,,POINT (-99.4631351 27.425861)
27.4258404,-99.4646999,3,,,POINT (-99.4646999 27.4258404)
27.4245824,-99.4646787,3,,,POINT (-99.4646787 27.4245824)
27.4258456,-99.4639291,3,,,POINT (-99.4639291 27.4258456)
27.4245962,-99.4639088,3,,,POINT (-99.4639088 27.4245962)
27.4258732,-99.4623053,1,,,POINT (-99.4623053 27.4258732)
27.4262339,-99.4626798,1,,,POINT (-99.4626798 27.4262339)
27.4258693,-99.4627054,3,,,POINT (-99.4627054 27.4258693)
27.4262092,-99.4647084,1,,,POINT (-99.4647084 27.4262092)
27.6480672,-99.5343919,3,,,POINT (-99.5343919 27.6480672)
27.6503688,-99.5346623,3,,,POINT (-99.5346623 27.6503688)
27.6135639,-99.4522104,4,,,POINT (-99.4522104 27.6135639)
27.6134916,-99.4521426,4,,,POINT (-99.4521426 27.6134916)
27.6131379,-99.4518446,3,,,POINT (-99.4518446 27.6131379)
27.6147132,-99.4495576,3,,,POINT (-99.4495576 27.6147132)
27.592418,-99.4791667,3,,,POINT (-99.4791667 27.592418)
27.5914002,-99.4791979,3,,,POINT (-99.4791979 27.5914002)
27.5966046,-99.4938441,3,,,POINT (-99.4938441 27.5966046)
27.5981691,-99.4943346,3,,,POINT (-99.4943346 27.5981691)
27.5943478,-99.4921406,4,,,POINT (-99.4921406 27.5943478)
27.59579,-99.4921698,3,,,POINT (-99.4921698 27.59579)
27.5958788,-99.4936308,3,,,POINT (-99.4936308 27.5958788)
27.5950546,-99.4922239,3,,,POINT (-99.4922239 27.5950546)
27.5951155,-99.4934992,3,,,POINT (-99.4934992 27.5951155)
27.4628537,-99.4815178,1,turning_circle,,POINT (-99.4815178 27.4628537)
27.4628595,-99.4811461,3,,,POINT (-99.4811461 27.4628595)
27.4627223,-99.4811461,1,,,POINT (-99.4811461 27.4627223)
27.4600015,-99.4636675,3,,,POINT (-99.4636675 27.4600015)
27.4596251,-99.4636603,1,,,POINT (-99.4636603 27.4596251)
27.4596626,-99.4622897,1,,,POINT (-99.4622897 27.4596626)
27.472362,-99.4622608,4,,,POINT (-99.4622608 27.472362)
27.4635492,-99.4560495,3,,,POINT (-99.4560495 27.4635492)
27.4739578,-99.4397254,3,,,POINT (-99.4397254 27.4739578)
27.4742226,-99.4361733,1,turning_circle,,POINT (-99.4361733 27.4742226)
27.4732623,-99.439711,3,,,POINT (-99.439711 27.4732623)
27.4735265,-99.4361668,1,turning_circle,,POINT (-99.4361668 27.4735265)
27.4725524,-99.4396962,4,,,POINT (-99.4396962 27.4725524)
27.4728171,-99.4361504,1,turning_circle,,POINT (-99.4361504 27.4728171)
27.4718665,-99.4426812,3,,,POINT (-99.4426812 27.4718665)
27.4733364,-99.4427059,3,,,POINT (-99.4427059 27.4733364)
27.4734661,-99.4438433,3,,,POINT (-99.4438433 27.4734661)
27.4726031,-99.4426936,3,,,POINT (-99.4426936 27.4726031)
27.4728183,-99.4442565,3,,,POINT (-99.4442565 27.4728183)
27.6499977,-99.5370344,1,,,POINT (-99.5370344 27.6499977)
27.6496354,-99.536856,3,,,POINT (-99.536856 27.6496354)
27.6364457,-99.5439321,3,,,POINT (-99.5439321 27.6364457)
27.6362043,-99.5439931,1,turning_circle,,POINT (-99.5439931 27.6362043)
27.6232851,-99.5482194,1,turning_circle,,POINT (-99.5482194 27.6232851)
27.5987496,-99.4462474,3,,,POINT (-99.4462474 27.5987496)
27.5994731,-99.4478146,1,turning_circle,,POINT (-99.4478146 27.5994731)
27.4854791,-99.4282834,3,,,POINT (-99.4282834 27.4854791)
27.4718569,-99.4396821,4,,,POINT (-99.4396821 27.4718569)
27.4394504,-99.4740959,1,,,POINT (-99.4740959 27.4394504)
27.439728,-99.4693998,1,turning_circle,,POINT (-99.4693998 27.439728)
27.4390913,-99.4717119,1,,,POINT (-99.4717119 27.4390913)
27.4400408,-99.4730629,1,,,POINT (-99.4730629 27.4400408)
27.4401934,-99.4729494,4,,,POINT (-99.4729494 27.4401934)
27.4401609,-99.4739452,1,,,POINT (-99.4739452 27.4401609)
27.4417225,-99.4738142,3,,,POINT (-99.4738142 27.4417225)
27.5811583,-99.4533553,1,,,POINT (-99.4533553 27.5811583)
27.5637192,-99.4690763,3,,,POINT (-99.4690763 27.5637192)
27.5262006,-99.4281776,1,,,POINT (-99.4281776 27.5262006)
27.5267028,-99.4276968,1,turning_circle,,POINT (-99.4276968 27.5267028)
27.5259234,-99.4276888,1,,,POINT (-99.4276888 27.5259234)
27.5261996,-99.4276916,4,,,POINT (-99.4276916 27.5261996)
27.6656729,-99.6579744,2,,,POINT (-99.6579744 27.6656729)
27.6610934,-99.6665864,3,,,POINT (-99.6665864 27.6610934)
27.6602471,-99.6660728,1,turning_circle,,POINT (-99.6660728 27.6602471)
27.6609842,-99.6665436,3,,,POINT (-99.6665436 27.6609842)
27.6602157,-99.6666803,3,,,POINT (-99.6666803 27.6602157)
27.6603145,-99.6672795,1,,,POINT (-99.6672795 27.6603145)
27.6601355,-99.6667167,4,,,POINT (-99.6667167 27.6601355)
27.6612195,-99.6670246,1,,,POINT (-99.6670246 27.6612195)
27.6613057,-99.6666934,1,,,POINT (-99.6666934 27.6613057)
27.6611364,-99.6668131,3,,,POINT (-99.6668131 27.6611364)
27.6620253,-99.6630193,3,,,POINT (-99.6630193 27.6620253)
27.6616075,-99.6659899,4,crossing,,POINT (-99.6659899 27.6616075)
27.6607107,-99.6663127,3,,,POINT (-99.6663127 27.6607107)
27.4554628,-99.4882821,3,,,POINT (-99.4882821 27.4554628)
27.4536564,-99.4872763,1,turning_circle,,POINT (-99.4872763 27.4536564)
27.4536436,-99.485942,4,,,POINT (-99.485942 27.4536436)
27.4582024,-99.4639834,1,,,POINT (-99.4639834 27.4582024)
27.4582934,-99.4622594,3,,,POINT (-99.4622594 27.4582934)
27.4559808,-99.4637916,1,,,POINT (-99.4637916 27.4559808)
27.4582807,-99.4630871,3,,,POINT (-99.4630871 27.4582807)
27.4559847,-99.4630491,3,,,POINT (-99.4630491 27.4559847)
27.4618822,-99.4566741,3,,,POINT (-99.4566741 27.4618822)
27.482543,-99.4180672,1,,,POINT (-99.4180672 27.482543)
27.4832814,-99.4182538,1,,,POINT (-99.4182538 27.4832814)
27.431437,-99.4709349,3,,,POINT (-99.4709349 27.431437)
27.4341578,-99.4712065,4,,,POINT (-99.4712065 27.4341578)
27.4345512,-99.4693055,3,,,POINT (-99.4693055 27.4345512)
27.4330561,-99.470872,3,,,POINT (-99.470872 27.4330561)
27.4338082,-99.4692901,3,,,POINT (-99.4692901 27.4338082)
27.4330614,-99.4702486,3,,,POINT (-99.4702486 27.4330614)
27.4342771,-99.4712946,1,,,POINT (-99.4712946 27.4342771)
27.4779148,-99.4351878,3,,,POINT (-99.4351878 27.4779148)
27.5509366,-99.4518391,4,,,POINT (-99.4518391 27.5509366)
27.5498474,-99.451912,3,,,POINT (-99.451912 27.5498474)
27.549021,-99.4519678,3,,,POINT (-99.4519678 27.549021)
27.543571,-99.4523812,4,traffic_signals,,POINT (-99.4523812 27.543571)
27.5434228,-99.4523972,5,traffic_signals,,POINT (-99.4523972 27.5434228)
27.5394186,-99.4523516,3,,,POINT (-99.4523516 27.5394186)
27.5398398,-99.4524723,3,,,POINT (-99.4524723 27.5398398)
27.5417182,-99.4525311,3,,,POINT (-99.4525311 27.5417182)
27.5430313,-99.4523488,3,,,POINT (-99.4523488 27.5430313)
27.5433988,-99.4522992,4,traffic_signals,,POINT (-99.4522992 27.5433988)
27.5435409,-99.4522812,4,traffic_signals,,POINT (-99.4522812 27.5435409)
27.5453857,-99.4521134,3,,,POINT (-99.4521134 27.5453857)
27.5470477,-99.4520009,3,,,POINT (-99.4520009 27.5470477)
27.5476105,-99.4519591,4,,,POINT (-99.4519591 27.5476105)
27.5490114,-99.4518566,3,,,POINT (-99.4518566 27.5490114)
27.5499577,-99.4517901,3,,,POINT (-99.4517901 27.5499577)
27.5509686,-99.451716,3,,,POINT (-99.451716 27.5509686)
27.5432692,-99.4508662,4,,,POINT (-99.4508662 27.5432692)
27.5434559,-99.4522919,4,,,POINT (-99.4522919 27.5434559)
27.5439166,-99.4522358,3,,,POINT (-99.4522358 27.5439166)
27.5435121,-99.4519454,3,,,POINT (-99.4519454 27.5435121)
27.5433727,-99.4520129,3,,,POINT (-99.4520129 27.5433727)
27.5436023,-99.4527861,3,,,POINT (-99.4527861 27.5436023)
27.5436791,-99.4524716,4,,,POINT (-99.4524716 27.5436791)
27.5438849,-99.4523515,3,,,POINT (-99.4523515 27.5438849)
27.5434663,-99.4527731,3,,,POINT (-99.4527731 27.5434663)
27.5430976,-99.4524437,3,,,POINT (-99.4524437 27.5430976)
27.5259346,-99.4452808,3,,,POINT (-99.4452808 27.5259346)
27.513003,-99.4492017,3,,,POINT (-99.4492017 27.513003)
27.503487,-99.4479651,3,,,POINT (-99.4479651 27.503487)
27.6151517,-99.4565324,3,,,POINT (-99.4565324 27.6151517)
27.615063,-99.4565039,3,,,POINT (-99.4565039 27.615063)
27.5973264,-99.4941926,3,,,POINT (-99.4941926 27.5973264)
27.5932652,-99.4946097,3,motorway_junction,5,POINT (-99.4946097 27.5932652)
27.4780164,-99.4351889,4,,,POINT (-99.4351889 27.4780164)
27.4773928,-99.4439912,3,,,POINT (-99.4439912 27.4773928)
27.4711923,-99.4391987,3,,,POINT (-99.4391987 27.4711923)
27.4704953,-99.439651,3,,,POINT (-99.439651 27.4704953)
27.5088177,-99.4568482,3,,,POINT (-99.4568482 27.5088177)
27.5085069,-99.4575202,1,turning_circle,,POINT (-99.4575202 27.5085069)
27.5149439,-99.4579081,3,,,POINT (-99.4579081 27.5149439)
27.5053494,-99.4564966,3,,,POINT (-99.4564966 27.5053494)
27.5049279,-99.456432,1,turning_circle,,POINT (-99.456432 27.5049279)
27.6025024,-99.4957542,3,motorway_junction,8B,POINT (-99.4957542 27.6025024)
27.5936675,-99.4947676,3,motorway_junction,7,POINT (-99.4947676 27.5936675)
27.5911658,-99.4957502,3,,,POINT (-99.4957502 27.5911658)
27.5738286,-99.4572637,3,,,POINT (-99.4572637 27.5738286)
27.5534851,-99.503279,3,,,POINT (-99.503279 27.5534851)
27.553113,-99.503277,3,,,POINT (-99.503277 27.553113)
27.5936537,-99.4316672,3,,,POINT (-99.4316672 27.5936537)
27.5934028,-99.4388787,3,,,POINT (-99.4388787 27.5934028)
27.6034381,-99.4399034,3,,,POINT (-99.4399034 27.6034381)
27.603547,-99.439947,1,,,POINT (-99.439947 27.603547)
27.5961945,-99.442161,3,,,POINT (-99.442161 27.5961945)
27.606431,-99.5321451,3,,,POINT (-99.5321451 27.606431)
27.6061325,-99.5324101,3,,,POINT (-99.5324101 27.6061325)
27.6052109,-99.5320103,3,,,POINT (-99.5320103 27.6052109)
27.6054874,-99.5315758,1,turning_circle,,POINT (-99.5315758 27.6054874)
27.606282,-99.5324748,1,,,POINT (-99.5324748 27.606282)
27.6067501,-99.5323062,3,,,POINT (-99.5323062 27.6067501)
27.6071128,-99.5324625,3,,,POINT (-99.5324625 27.6071128)
27.6080782,-99.532093,3,,,POINT (-99.532093 27.6080782)
27.6081726,-99.5318413,3,,,POINT (-99.5318413 27.6081726)
27.5490027,-99.4517817,4,,,POINT (-99.4517817 27.5490027)
27.5499567,-99.4517132,4,,,POINT (-99.4517132 27.5499567)
27.5476038,-99.4518792,4,,,POINT (-99.4518792 27.5476038)
27.5472101,-99.4519055,1,,,POINT (-99.4519055 27.5472101)
27.5472194,-99.4521799,1,,,POINT (-99.4521799 27.5472194)
27.5509758,-99.4519219,3,,,POINT (-99.4519219 27.5509758)
27.5490252,-99.4520482,4,,,POINT (-99.4520482 27.5490252)
27.5498523,-99.4519904,4,,,POINT (-99.4519904 27.5498523)
27.6059833,-99.4858892,3,,,POINT (-99.4858892 27.6059833)
27.6072546,-99.4833267,3,motorway_junction,,POINT (-99.4833267 27.6072546)
27.4970354,-99.4474681,4,traffic_signals,,POINT (-99.4474681 27.4970354)
27.4989856,-99.4579133,4,,,POINT (-99.4579133 27.4989856)
27.4978412,-99.4513842,4,,,POINT (-99.4513842 27.4978412)
27.4972233,-99.4477546,4,traffic_signals,,POINT (-99.4477546 27.4972233)
27.4988559,-99.4571549,3,,,POINT (-99.4571549 27.4988559)
27.4980874,-99.4534418,3,,,POINT (-99.4534418 27.4980874)
27.4964028,-99.4479052,3,,,POINT (-99.4479052 27.4964028)
27.4971641,-99.4481705,3,,,POINT (-99.4481705 27.4971641)
27.4974349,-99.4474185,3,,,POINT (-99.4474185 27.4974349)
27.4970952,-99.4471079,3,,,POINT (-99.4471079 27.4970952)
27.4998335,-99.4635224,3,,,POINT (-99.4635224 27.4998335)
27.5477145,-99.5021329,3,,,POINT (-99.5021329 27.5477145)
27.547067,-99.5027711,3,,,POINT (-99.5027711 27.547067)
27.5552068,-99.4956106,3,,,POINT (-99.4956106 27.5552068)
27.5547097,-99.4951325,3,,,POINT (-99.4951325 27.5547097)
27.5469766,-99.5029594,3,,,POINT (-99.5029594 27.5469766)
27.5478153,-99.5028052,3,,,POINT (-99.5028052 27.5478153)
27.5474911,-99.5028004,3,,,POINT (-99.5028004 27.5474911)
27.5473886,-99.5022141,3,,,POINT (-99.5022141 27.5473886)
27.5476214,-99.5015122,3,,,POINT (-99.5015122 27.5476214)
27.5474502,-99.5015387,3,,,POINT (-99.5015387 27.5474502)
27.5474648,-99.5016374,3,,,POINT (-99.5016374 27.5474648)
27.5466454,-99.5008214,3,,,POINT (-99.5008214 27.5466454)
27.5466184,-99.5006584,3,,,POINT (-99.5006584 27.5466184)
27.5467001,-99.501223,1,,,POINT (-99.501223 27.5467001)
27.5474353,-99.5014382,3,,,POINT (-99.5014382 27.5474353)
27.5473754,-99.5010351,3,,,POINT (-99.5010351 27.5473754)
27.5471141,-99.502104,3,,,POINT (-99.502104 27.5471141)
27.5470571,-99.5017007,3,,,POINT (-99.5017007 27.5470571)
27.5470825,-99.5018803,3,,,POINT (-99.5018803 27.5470825)
27.5467973,-99.5019256,3,,,POINT (-99.5019256 27.5467973)
27.4997344,-99.5099326,4,,,POINT (-99.5099326 27.4997344)
27.5000352,-99.5081833,1,,,POINT (-99.5081833 27.5000352)
27.4999381,-99.5082934,1,,,POINT (-99.5082934 27.4999381)
27.3779005,-99.4716313,3,,,POINT (-99.4716313 27.3779005)
27.378033,-99.4713512,3,,,POINT (-99.4713512 27.378033)
27.5895077,-99.4626745,1,,,POINT (-99.4626745 27.5895077)
27.5831413,-99.4643428,3,,,POINT (-99.4643428 27.5831413)
27.5896955,-99.461159,3,,,POINT (-99.461159 27.5896955)
27.5891773,-99.4597804,3,,,POINT (-99.4597804 27.5891773)
27.5890108,-99.4593834,3,,,POINT (-99.4593834 27.5890108)
27.5872041,-99.4583668,3,,,POINT (-99.4583668 27.5872041)
27.5870568,-99.4583937,3,,,POINT (-99.4583937 27.5870568)
27.5836189,-99.4641589,3,,,POINT (-99.4641589 27.5836189)
27.5801684,-99.4563752,3,,,POINT (-99.4563752 27.5801684)
27.5800293,-99.4579108,3,,,POINT (-99.4579108 27.5800293)
27.579682,-99.4577468,3,,,POINT (-99.4577468 27.579682)
27.5802873,-99.4571741,3,,,POINT (-99.4571741 27.5802873)
27.5799396,-99.4570036,3,,,POINT (-99.4570036 27.5799396)
27.579849,-99.4578257,3,,,POINT (-99.4578257 27.579849)
27.5801256,-99.4570939,4,,,POINT (-99.4570939 27.5801256)
27.5803544,-99.4569928,3,,,POINT (-99.4569928 27.5803544)
27.5805498,-99.4565255,3,,,POINT (-99.4565255 27.5805498)
27.5808822,-99.4568016,3,,,POINT (-99.4568016 27.5808822)
27.5804628,-99.4566631,3,,,POINT (-99.4566631 27.5804628)
27.4826293,-99.412025,3,,,POINT (-99.412025 27.4826293)
27.4825218,-99.4110025,3,,,POINT (-99.4110025 27.4825218)
27.481072,-99.4126503,3,,,POINT (-99.4126503 27.481072)
27.4811046,-99.4107212,3,,,POINT (-99.4107212 27.4811046)
27.4810687,-99.4120485,3,,,POINT (-99.4120485 27.4810687)
27.4811061,-99.4106005,3,,,POINT (-99.4106005 27.4811061)
27.4815379,-99.4106102,1,,,POINT (-99.4106102 27.4815379)
27.4814408,-99.4125829,3,,,POINT (-99.4125829 27.4814408)
27.4813765,-99.412175,3,,,POINT (-99.412175 27.4813765)
27.482279,-99.4121584,3,,,POINT (-99.4121584 27.482279)
27.6615308,-99.6659265,3,,,POINT (-99.6659265 27.6615308)
27.6618794,-99.6668133,3,,,POINT (-99.6668133 27.6618794)
27.6609987,-99.667447,3,,,POINT (-99.667447 27.6609987)
27.6605194,-99.6674329,3,,,POINT (-99.6674329 27.6605194)
27.6607445,-99.6686982,3,,,POINT (-99.6686982 27.6607445)
27.6614186,-99.6698,3,,,POINT (-99.6698 27.6614186)
27.6615029,-99.670834,3,,,POINT (-99.670834 27.6615029)
27.6625571,-99.6759288,3,,,POINT (-99.6759288 27.6625571)
27.6643038,-99.6819168,3,,,POINT (-99.6819168 27.6643038)
27.6630684,-99.6755701,3,,,POINT (-99.6755701 27.6630684)
27.663607,-99.680711,1,turning_circle,,POINT (-99.680711 27.663607)
27.6599947,-99.6667632,3,,,POINT (-99.6667632 27.6599947)
27.6607935,-99.6659209,3,,,POINT (-99.6659209 27.6607935)
27.6600369,-99.6660403,3,,,POINT (-99.6660403 27.6600369)
27.6601867,-99.6663655,3,,,POINT (-99.6663655 27.6601867)
27.6619889,-99.6627045,3,,,POINT (-99.6627045 27.6619889)
27.6623125,-99.6623788,3,,,POINT (-99.6623788 27.6623125)
27.6630219,-99.6623508,3,,,POINT (-99.6623508 27.6630219)
27.6627192,-99.6622369,3,,,POINT (-99.6622369 27.6627192)
27.6627665,-99.6616549,1,,,POINT (-99.6616549 27.6627665)
27.6620695,-99.6618768,3,,,POINT (-99.6618768 27.6620695)
27.6620561,-99.6619176,3,,,POINT (-99.6619176 27.6620561)
27.4836556,-99.4674839,1,,,POINT (-99.4674839 27.4836556)
27.4840433,-99.4674874,1,,,POINT (-99.4674874 27.4840433)
27.5026079,-99.4957962,3,,,POINT (-99.4957962 27.5026079)
27.5025627,-99.4957772,3,,,POINT (-99.4957772 27.5025627)
27.5024452,-99.4960067,3,,,POINT (-99.4960067 27.5024452)
27.5026476,-99.4959647,3,,,POINT (-99.4959647 27.5026476)
27.5024915,-99.4959139,3,,,POINT (-99.4959139 27.5024915)
27.5026532,-99.4958651,3,,,POINT (-99.4958651 27.5026532)
